-1 -5
-0.992188 -5
-0.984375 -5
-0.976562 -5
-0.96875 -5
-0.960938 -5
-0.953125 -5
-0.945312 -5
-0.9375 -5
-0.929688 -5
-0.921875 -5
-0.914062 -5
-0.90625 -5
-0.898438 -5
-0.890625 -5
-0.882812 -5
-0.875 -5
-0.867188 -5
-0.859375 -5
-0.851562 -5
-0.84375 -5
-0.835938 -5
-0.828125 -5
-0.820312 -5
-0.8125 -5
-0.804688 -5
-0.796875 -5
-0.789062 -5
-0.78125 -5
-0.773438 -5
-0.765625 -5
-0.757812 -5
-0.75 -5
-0.742188 -5
-0.734375 -5
-0.726562 -5
-0.71875 -5
-0.710938 -5
-0.703125 -5
-0.695312 -5
-0.6875 -5
-0.679688 -5
-0.671875 -5
-0.664062 -5
-0.65625 -5
-0.648438 -5
-0.640625 -5
-0.632812 -5
-0.625 -5
-0.617188 -5
-0.609375 -5
-0.601562 -5
-0.59375 -5
-0.585938 -5
-0.578125 -5
-0.570312 -5
-0.5625 -5
-0.554688 -5
-0.546875 -5
-0.539062 -5
-0.53125 -5
-0.523438 -5
-0.515625 -5
-0.507812 -5
-0.5 -5
-0.492188 -5
-0.484375 -5
-0.476562 -5
-0.46875 -5
-0.460938 -5
-0.453125 -5
-0.445312 -5
-0.4375 -5
-0.429688 -5
-0.421875 -5
-0.414062 -5
-0.40625 -5
-0.398438 -5
-0.390625 -5
-0.382812 -5
-0.375 -5
-0.367188 -5
-0.359375 -5
-0.351562 -5
-0.34375 -5
-0.335938 -5
-0.328125 -5
-0.320312 -5
-0.3125 -5
-0.304688 -5
-0.296875 -5
-0.289062 -5
-0.28125 -5
-0.273438 -5
-0.265625 -5
-0.257812 -5
-0.25 -5
-0.242188 -5
-0.234375 -5
-0.226562 -5
-0.21875 -5
-0.210938 -5
-0.203125 -5
-0.195312 -5
-0.1875 -5
-0.179688 -5
-0.171875 -5
-0.164062 -5
-0.15625 -5
-0.148438 -5
-0.140625 -5
-0.132812 -5
-0.125 -5
-0.117188 -5
-0.109375 -5
-0.101562 -5
-0.09375 -5
-0.0859375 -5
-0.078125 -5
-0.0703125 -5
-0.0625 -5
-0.0546875 -5
-0.046875 -5
-0.0390625 -5
-0.03125 -5
-0.0234375 -5
-0.015625 -5
-0.0078125 -5
0 -5
0.0078125 -5
0.015625 -5
0.0234375 -5
0.03125 -5
0.0390625 -5
0.046875 -5
0.0546875 -5
0.0625 -5
0.0703125 -5
0.078125 -5
0.0859375 -5
0.09375 -5
0.101562 -5
0.109375 -5
0.117188 -5
0.125 -5
0.132812 -5
0.140625 -5
0.148438 -5
0.15625 -5
0.164062 -5
0.171875 -5
0.179688 -5
0.1875 -5
0.195312 -5
0.203125 -5
0.210938 -5
0.21875 -5
0.226562 -5
0.234375 -5
0.242188 -5
0.25 -5
0.257812 -5
0.265625 -5
0.273438 -5
0.28125 -5
0.289062 -5
0.296875 -5
0.304688 -5
0.3125 -5
0.320312 -5
0.328125 -5
0.335938 -5
0.34375 -5
0.351562 -5
0.359375 -5
0.367188 -5
0.375 -5
0.382812 -5
0.390625 -5
0.398438 -5
0.40625 -5
0.414062 -5
0.421875 -5
0.429688 -5
0.4375 -5
0.445312 -5
0.453125 -5
0.460938 -5
0.46875 -5
0.476562 -5
0.484375 -5
0.492188 -5
0.5 -5
0.507812 -5
0.515625 -5
0.523438 -5
0.53125 -5
0.539062 -5
0.546875 -5
0.554688 -5
0.5625 -5
0.570312 -5
0.578125 -5
0.585938 -5
0.59375 -5
0.601562 -5
0.609375 -5
0.617188 -5
0.625 -5
0.632812 -5
0.640625 -5
0.648438 -5
0.65625 -5
0.664062 -5
0.671875 -5
0.679688 -5
0.6875 -5
0.695312 -5
0.703125 -5
0.710938 -5
0.71875 -5
0.726562 -5
0.734375 -5
0.742188 -5
0.75 -5
0.757812 -5
0.765625 -5
0.773438 -5
0.78125 -5
0.789062 -5
0.796875 -5
0.804688 -5
0.8125 -5
0.820312 -5
0.828125 -5
0.835938 -5
0.84375 -5
0.851562 -5
0.859375 -5
0.867188 -5
0.875 -5
0.882812 -5
0.890625 -5
0.898438 -5
0.90625 -5
0.914062 -5
0.921875 -5
0.929688 -5
0.9375 -5
0.945312 -5
0.953125 -5
0.960938 -5
0.96875 -5
0.976562 -5
0.984375 -5
0.992188 -5
1 -5
