-4 0
-3.96875 0
-3.9375 0
-3.90625 0
-3.875 0
-3.84375 0
-3.8125 0
-3.78125 0
-3.75 0
-3.71875 0
-3.6875 0
-3.65625 0
-3.625 0
-3.59375 0
-3.5625 0
-3.53125 0
-3.5 0
-3.46875 0
-3.4375 0
-3.40625 0
-3.375 0
-3.34375 0
-3.3125 0
-3.28125 0
-3.25 0
-3.21875 0
-3.1875 0
-3.15625 0
-3.125 0
-3.09375 0
-3.0625 0
-3.03125 0
-3 0
-2.96875 0
-2.9375 0
-2.90625 -9.53674e-07
-2.875 0
-2.84375 8.58307e-06
-2.8125 1.52588e-05
-2.78125 1.71661e-05
-2.75 0
-2.71875 -6.29425e-05
-2.6875 -0.000137329
-2.65625 -0.000197411
-2.625 -0.000244141
-2.59375 -0.000283241
-2.5625 -0.000274658
-2.53125 -0.000202179
-2.5 0
-2.46875 0.00044632
-2.4375 0.00100708
-2.40625 0.00160503
-2.375 0.00219727
-2.34375 0.00270557
-2.3125 0.00315857
-2.28125 0.00355339
-2.25 0.00390625
-2.21875 0.00427437
-2.1875 0.00453186
-2.15625 0.00457478
-2.125 0.00439453
-2.09375 0.00400829
-2.0625 0.00323486
-2.03125 0.00199127
-2 0
-1.96875 -0.00321198
-1.9375 -0.00714111
-1.90625 -0.0114756
-1.875 -0.0161133
-1.84375 -0.0208654
-1.8125 -0.0256805
-1.78125 -0.030508
-1.75 -0.0351562
-1.71875 -0.039362
-1.6875 -0.0432892
-1.65625 -0.0470266
-1.625 -0.0505371
-1.59375 -0.0537958
-1.5625 -0.0568542
-1.53125 -0.0597038
-1.5 -0.0625
-1.46875 -0.0655403
-1.4375 -0.0683899
-1.40625 -0.070775
-1.375 -0.0725098
-1.34375 -0.0732908
-1.3125 -0.0731964
-1.28125 -0.0721836
-1.25 -0.0703125
-1.21875 -0.0678158
-1.1875 -0.0641327
-1.15625 -0.0588026
-1.125 -0.0517578
-1.09375 -0.0430269
-1.0625 -0.0318604
-1.03125 -0.0178986
-1 0
-0.96875 0.0237579
-0.9375 0.0513916
-0.90625 0.0816936
-0.875 0.114258
-0.84375 0.148302
-0.8125 0.183746
-0.78125 0.220448
-0.75 0.257812
-0.71875 0.295086
-0.6875 0.332611
-0.65625 0.370516
-0.625 0.408691
-0.59375 0.447126
-0.5625 0.485657
-0.53125 0.524117
-0.5 0.5625
-0.46875 0.600883
-0.4375 0.638855
-0.40625 0.676123
-0.375 0.712402
-0.34375 0.747293
-0.3125 0.780853
-0.28125 0.812969
-0.25 0.84375
-0.21875 0.873585
-0.1875 0.90152
-0.15625 0.926783
-0.125 0.949219
-0.09375 0.968801
-0.0625 0.984375
-0.03125 0.995361
0 1
0.03125 0.995361
0.0625 0.984375
0.09375 0.968801
0.125 0.949219
0.15625 0.926783
0.1875 0.90152
0.21875 0.873585
0.25 0.84375
0.28125 0.812969
0.3125 0.780853
0.34375 0.747293
0.375 0.712402
0.40625 0.676123
0.4375 0.638855
0.46875 0.600883
0.5 0.5625
0.53125 0.524117
0.5625 0.485657
0.59375 0.447126
0.625 0.408691
0.65625 0.370516
0.6875 0.332611
0.71875 0.295086
0.75 0.257812
0.78125 0.220448
0.8125 0.183746
0.84375 0.148302
0.875 0.114258
0.90625 0.0816936
0.9375 0.0513916
0.96875 0.0237579
1 0
1.03125 -0.0178986
1.0625 -0.0318604
1.09375 -0.0430269
1.125 -0.0517578
1.15625 -0.0588026
1.1875 -0.0641327
1.21875 -0.0678158
1.25 -0.0703125
1.28125 -0.0721836
1.3125 -0.0731964
1.34375 -0.0732908
1.375 -0.0725098
1.40625 -0.070775
1.4375 -0.0683899
1.46875 -0.0655403
1.5 -0.0625
1.53125 -0.0597038
1.5625 -0.0568542
1.59375 -0.0537958
1.625 -0.0505371
1.65625 -0.0470266
1.6875 -0.0432892
1.71875 -0.039362
1.75 -0.0351562
1.78125 -0.030508
1.8125 -0.0256805
1.84375 -0.0208654
1.875 -0.0161133
1.90625 -0.0114756
1.9375 -0.00714111
1.96875 -0.00321198
2 0
2.03125 0.00199127
2.0625 0.00323486
2.09375 0.00400829
2.125 0.00439453
2.15625 0.00457478
2.1875 0.00453186
2.21875 0.00427437
2.25 0.00390625
2.28125 0.00355339
2.3125 0.00315857
2.34375 0.00270557
2.375 0.00219727
2.40625 0.00160503
2.4375 0.00100708
2.46875 0.00044632
2.5 0
2.53125 -0.000202179
2.5625 -0.000274658
2.59375 -0.000283241
2.625 -0.000244141
2.65625 -0.000197411
2.6875 -0.000137329
2.71875 -6.29425e-05
2.75 0
2.78125 1.71661e-05
2.8125 1.52588e-05
2.84375 8.58307e-06
2.875 0
2.90625 -9.53674e-07
2.9375 0
2.96875 0
3 0
3.03125 0
3.0625 0
3.09375 0
3.125 0
3.15625 0
3.1875 0
3.21875 0
3.25 0
3.28125 0
3.3125 0
3.34375 0
3.375 0
3.40625 0
3.4375 0
3.46875 0
3.5 0
3.53125 0
3.5625 0
3.59375 0
3.625 0
3.65625 0
3.6875 0
3.71875 0
3.75 0
3.78125 0
3.8125 0
3.84375 0
3.875 0
3.90625 0
3.9375 0
3.96875 0
4 0
