-1.0000000000000000 2020521629800008859696682785911276851464346954542098504773060454269010480569204366267464791543193848590115629661656449024.0000000000000000
-0.9687500000000000 128183128452405741663639082964529578351870419528299949189508976207017220356517066667353944365462265313511356664775874072975916400640.0000000000000000
-0.9375000000000000 230767281515467364444800143823643922842219399367305008099547275214721160362713151138658363358514147863038177163836646775011005169664.0000000000000000
-0.9062500000000000 307094265688167476142055893028167137501639511106147386945824909300351599838224538574656985698255627673485821739984421075062477553664.0000000000000000
-0.8750000000000000 361413308800554742498698843170534622151549249700744175499257768616259738095023668504748961282897894592877115554749538716808936161280.0000000000000000
-0.8437500000000000 394372828814222633780716849048361714409123039397415406470908866116336702909692204794006105107215489709150997998180828954093747699712.0000000000000000
-0.8125000000000000 409031955777000172783996993618878823515204031160720715373633440945676742450370597536996440550348705199342187318725413942042151616512.0000000000000000
-0.7812500000000000 407112693672838490056055858837491963504326996442530440682451619322202480329164720464092411728191512013301150531719028766873734873088.0000000000000000
-0.7500000000000000 390717103108895655075565910792978427475555190550971297395676040663167999998963049453292609070072494543258481777802870130506230398976.0000000000000000
-0.7187500000000000 362407751842468513837119653415118885809258474019932478814317132355035552093753147382913691424890628532756214363757129275872634732544.0000000000000000
-0.6875000000000000 323562667350384395499596147996827706912649983839232715885751832673822921532879887607757695705597186456373731236547633379279569420288.0000000000000000
-0.6562500000000000 277656525567194128479056564353969194011215476149017760790198967392362375116368536490908211486305634053095414254374625946467221635072.0000000000000000
-0.6250000000000000 224662723624166602912344426873237492803226768605367655946863525720034376414144801012748729462709242090852728603795525696778559029248.0000000000000000
-0.5937500000000000 166311123234596736398403507528241654083552233956137489889391763744948320612221180727007537960067022875379932780202329831898599129088.0000000000000000
-0.5625000000000000 106227959123733073640414094773573575083043468705495065013478947742465483781116522615560735385601140221470869876996263510864725803008.0000000000000000
-0.5312500000000000 49059059357543581097929275550961330559946549406006577081270287592175979884697282792745282617714274382335736085407079799719213400064.0000000000000000
-0.5000000000000000 6605120309271891224410166685911675538786076088891683974247511585494860437719995634119311215723338908322994646693691761409130496.0000000000000000
-0.4687500000000000 -28981375960304360863379959709881291354336742061608074756013981711251647801288134010588201811173063790129068284054844705445374853120.0000000000000000
-0.4375000000000000 -47597323797845092898907104402515152390876099475271831407615295758711087284501735022938429412375922642842268539632282796447588417536.0000000000000000
-0.4062500000000000 -60163203489856279377276281497085129419404277004949751202599617535529712453496163251125733753943068668150625911045678001868064686080.0000000000000000
-0.3750000000000000 -68316620016155461625417008969445418772166629393311478957611469487820282212456574924691138554930008101375759506250033256760988401664.0000000000000000
-0.3437500000000000 -75284589152445065631157984799774298980655049950410097196812431607717740806570557563616515195938458710090780874840889368391698087936.0000000000000000
-0.3125000000000000 -79530622477081217597899441088775546814812960330682706728486739437835982733891966090624123935448067140128605276124908309186005172224.0000000000000000
-0.2812500000000000 -80275690687859808343823446525505354795737126164728885891904323536449874184610793699865995329512677337331394286384756764906144923648.0000000000000000
-0.2500000000000000 -77862561209312691208121746607586665343347947379478410292226569065180914383900678168018482339278993149257920258561262864381184573440.0000000000000000
-0.2187500000000000 -72130728367043618587368372454658463632074040433263459216296344222360365984755671942487398422692694525686050907485471588473123110912.0000000000000000
-0.1875000000000000 -63921993222602276873675308527634676395279326420301980493811599666760145110926110002426852972463084916802583163967055297774775959552.0000000000000000
-0.1562500000000000 -54281254574008639566539672536619805066806254565380368095218745523601682757642049171378793036901694597891554834698028934323635224576.0000000000000000
-0.1250000000000000 -43238479542505964653774763252286183599729660080997374443990841399473063201773103258675213857907404951152178051503024088132125458432.0000000000000000
-0.0937500000000000 -31293131617422847311354148456678122626237093864499366734506637413768861157448898824977056723372841824638523717777540070964631437312.0000000000000000
-0.0625000000000000 -19239732914489087836232329983188402135122930408504420868801974442990420952591433163645571626393370468803752761998148917962215522304.0000000000000000
-0.0312500000000000 -8037905558884862696555180686274092518213933486199097467640504672211767545878394634117667966741048286121922584532601336933459689472.0000000000000000
0.0000000000000000 980286771351629257032913208612394946941008217232056242165758069302180844794289815684405492941064264558678739440014877537171668992.0000000000000000
0.0312500000000000 4988862948334934191337623599461239158295567700077572198531133504574694242760607648525070080578046935660879056246713885028863967232.0000000000000000
0.0625000000000000 6401076140255575639580914667658529188588089538060627715574245816326737020583781016553717480174014189716172034898065177026196668416.0000000000000000
0.0937500000000000 6492481910339202053542086643824413718351057773263086654424510672570667586589697351895362096462734121612458802866956058755407544320.0000000000000000
0.1250000000000000 5601156752245454865685191892438782158300039690957711013191374133651820530728116901720037368506673893997257653799322687705970638848.0000000000000000
0.1562500000000000 4559752849637292556555333117108274864096839178779262449548991223431390830033114740775142992846915449295359926568773366538565582848.0000000000000000
0.1875000000000000 3232506682680678549129315626201140355045884477363988835350774756989244297756270072020694936378973205276820341956714755676776169472.0000000000000000
0.2187500000000000 1646820256170713873127969567949525084664839424491798736486667516121554456250257665942341496749540425848402132674684926779516256256.0000000000000000
0.2500000000000000 280856862290830036269353568359695979750249272679093451384058151588875143042221673103635304999082225494415338056776395042672607232.0000000000000000
0.2812500000000000 -140143059168449609514724751787389262115611708939275093441932545638200427759319028040602968152757095315494332147419205009848401920.0000000000000000
0.3125000000000000 -166213498110190795827617198038480921836649238032776307340329418075218865645961651318439656471722585698285119287804492934706888704.0000000000000000
0.3437500000000000 -80070429488510272552538082914909308025163988997068269696622959722071210865971897257258212219900355816454426619133077294006927360.0000000000000000
0.3750000000000000 58870796495669208412938443410953094589023435179852332915877092170393039350909564001947774929585611762583798226720281431451369472.0000000000000000
0.4062500000000000 55501841611686665986622123155631080208038674864576264907382569509850512891191401235214018526642823143669740666404948603138211840.0000000000000000
0.4375000000000000 21321589537500665186086560252962110201895576030037430912467894260046817703732389626124555377135391587472352842468209583837937664.0000000000000000
0.4687500000000000 12198843213027581943033063562290162668252932442087731726192919610067622490658658417895281191096701482003109477650984458002628608.0000000000000000
0.5000000000000000 6605120309271891224410166685911675538786076088891683974247511585494860437719995634119311215723338908322994646693691761409130496.0000000000000000
0.5312500000000000 3498662767256471526449239372445223880985380818992396515981127889487754700409588533016776763924814423808021974240710543892545536.0000000000000000
0.5625000000000000 1750182647847823541578061528350522331965414853756687270001808327514611301844349555272763447002578571728788956359860285165535232.0000000000000000
0.5937500000000000 858250258488303751246824966326936276544187803638874600594217316314160704113860325058095641905793515957021542675792851143491584.0000000000000000
0.6250000000000000 396668306584684102548001703006068144564735001401612392303649150133876658382084029960706040149144137246764532735163285173698560.0000000000000000
0.6562500000000000 180072328963400678970017779128432427743778683818795526244104814952881112616252182677744709874824002104976621276638624364888064.0000000000000000
0.6875000000000000 76897658827226427932011779531043518890962082609214518571870188241373966089508648942587836185741243812682398608292707135651840.0000000000000000
0.7187500000000000 32314042887698254403278004649908499951952014092246184394877359338410548589726211211573129002570664528938629687951539272941568.0000000000000000
0.7500000000000000 12750881821334202892263095961985571689511100094412485302555091724089567986259316295596186968839581680351234825060223184535552.0000000000000000
0.7812500000000000 4959450822254801234912566840319147125787545788761964153537995962013081923705473228177777351890098316524182603805019206582272.0000000000000000
0.8125000000000000 1808459605506413078871798609923464610720554872093041221467437322631076240459807190179537207569030336085327757106104032559104.0000000000000000
0.8437500000000000 650962855236011880538338384829524106599968208712561172789074703889870331300007356303735781490551707941743017280570591805440.0000000000000000
0.8750000000000000 219391040515997869317146695923193453941539758315971624715888418866147997614640237265736957007737626407527434755556792860672.0000000000000000
